order_id,customer_id,order_date,product,quantity,amount
9001,916,2024-10-21,SMS Pro,4,3462.97
9002,925,2024-09-18,SMS Pro,4,3776.74
9003,919,2024-03-06,SMS Basic,5,10492.7
9004,916,2024-10-03,SMS Basic,5,5972.89
9005,928,2024-12-17,SMS Basic,4,9812.06
9006,923,2024-09-22,SMS Pro,3,5635.26
9007,901,2024-12-11,SMS Basic,4,6648.07
9008,911,2024-07-04,SMS Enterprise,3,2622.91
9009,909,2024-05-01,SMS Pro,4,9668.21
9010,911,2024-07-06,SMS Basic,4,5391.54
9011,914,2024-12-24,SMS Pro,3,6625.96
9012,909,2024-08-18,SMS Basic,5,3811.39
9013,919,2024-12-17,SMS Basic,1,1941.63
9014,926,2024-04-30,SMS Enterprise,4,8850.47
9015,907,2024-03-15,SMS Enterprise,2,2891.95
9016,901,2024-03-31,SMS Pro,4,3075.77
9017,929,2024-11-18,SMS Enterprise,5,9705.6
9018,926,2024-09-06,SMS Pro,3,4872.83
9019,919,2024-01-25,SMS Pro,1,1881.09
9020,902,2024-04-20,SMS Pro,4,8711.77
9021,904,2024-08-18,SMS Enterprise,3,3058.61
9022,912,2024-10-13,SMS Enterprise,3,3564.84
9023,914,2024-03-03,SMS Pro,5,4489.58
9024,919,2024-11-28,SMS Enterprise,5,4245.39
9025,925,2024-05-25,SMS Pro,3,5539.16
9026,916,2025-01-31,SMS Enterprise,4,9117.06
9027,913,2024-11-10,SMS Pro,4,7053.7
9028,905,2024-03-26,SMS Enterprise,3,4030.9
9029,920,2024-10-19,SMS Pro,1,658.22
9030,911,2024-04-26,SMS Pro,3,5418.08
9031,923,2024-05-16,SMS Enterprise,4,4169.98
9032,915,2025-02-03,SMS Pro,5,7709.36
9033,915,2024-07-30,SMS Basic,2,4416.85
9034,905,2025-01-07,SMS Basic,3,7142.62
9035,923,2025-01-18,SMS Basic,2,1667.64
9036,904,2024-02-18,SMS Basic,4,6387.47
9037,901,2025-01-29,SMS Pro,5,10149.96
9038,903,2024-02-23,SMS Pro,5,4052.74
9039,921,2024-07-18,SMS Pro,2,1989.59
9040,910,2024-08-14,SMS Enterprise,2,1525.11
9041,927,2024-03-28,SMS Basic,1,1827.1
9042,928,2024-06-15,SMS Pro,4,9799.85
9043,918,2024-05-19,SMS Enterprise,4,3080.92
9044,923,2024-10-03,SMS Basic,5,8475.84
9045,921,2025-01-18,SMS Enterprise,5,6849.77
9046,921,2024-11-23,SMS Enterprise,3,6953.54
9047,916,2024-10-03,SMS Basic,1,1383.72
9048,912,2024-07-30,SMS Pro,2,2214.29
9049,901,2024-09-24,SMS Basic,3,3220.57
9050,918,2024-01-05,SMS Enterprise,4,9575.66
9051,916,2024-06-02,SMS Basic,4,8383.72
9052,920,2024-04-28,SMS Basic,5,6236.44
9053,914,2024-10-14,SMS Pro,4,3999.17
9054,923,2025-01-12,SMS Enterprise,4,8627.41
9055,908,2024-05-14,SMS Basic,4,7002.58
9056,917,2025-01-26,SMS Enterprise,3,3208.06
9057,924,2024-09-29,SMS Pro,4,3504.01
9058,903,2024-04-03,SMS Basic,3,2162.14
9059,915,2024-11-12,SMS Pro,3,5702.84
9060,916,2024-04-06,SMS Pro,1,804.3
9061,918,2024-01-12,SMS Basic,1,1064.23
9062,905,2025-01-01,SMS Pro,1,965.62
9063,905,2024-01-08,SMS Pro,2,2367.65
9064,910,2024-09-12,SMS Pro,4,7575.48
9065,902,2024-06-18,SMS Basic,2,1224.15
9066,925,2024-07-19,SMS Basic,5,7201.47
9067,907,2024-05-08,SMS Pro,1,743.92
9068,925,2024-12-31,SMS Basic,4,8169.8
9069,915,2024-05-06,SMS Enterprise,1,898.36
9070,924,2025-01-29,SMS Basic,5,9160.08
9071,907,2024-08-30,SMS Pro,3,7117.29
9072,906,2024-11-18,SMS Enterprise,1,1989.45
9073,918,2024-09-23,SMS Basic,3,4387.38
9074,910,2024-04-11,SMS Pro,1,2227.32
9075,907,2024-02-27,SMS Basic,4,4596.11
9076,906,2024-05-21,SMS Enterprise,1,1291.62
9077,908,2024-01-05,SMS Basic,5,10334.75
9078,916,2024-12-18,SMS Enterprise,2,2485.59
9079,903,2024-05-07,SMS Basic,4,2731.21
9080,920,2024-06-22,SMS Enterprise,1,619.55
9081,921,2024-03-19,SMS Enterprise,5,10414.66
9082,905,2024-09-06,SMS Basic,3,7390.05
9083,926,2024-11-26,SMS Pro,4,7865.51
9084,901,2024-12-18,SMS Pro,3,5846.39
9085,909,2024-01-21,SMS Pro,4,6472.2
9086,918,2024-12-22,SMS Pro,2,3266.81
9087,918,2024-06-27,SMS Pro,4,4202.6
9088,927,2024-11-02,SMS Enterprise,2,1275.51
9089,905,2024-08-18,SMS Pro,3,4749.64
9090,915,2024-01-01,SMS Enterprise,5,6290.44
