order_id,customer_id,order_date,product,quantity,amount
3001,319,2024-10-14,SMS Basic,3,4819.34
3002,303,2024-07-16,SMS Enterprise,4,8115.23
3003,309,2024-11-15,SMS Enterprise,5,3688.11
3004,304,2024-07-20,SMS Pro,3,4846.99
3005,312,2025-01-21,SMS Basic,2,3409.85
3006,313,2024-09-13,SMS Basic,1,577.83
3007,323,2024-06-19,SMS Pro,5,7069.89
3008,320,2024-09-20,SMS Basic,3,7088.21
3009,311,2024-03-24,SMS Pro,5,9893.19
3010,310,2024-10-30,SMS Pro,5,10782.89
3011,318,2024-09-07,SMS Enterprise,5,5497.91
3012,327,2024-01-09,SMS Pro,3,5542.84
3013,314,2024-10-25,SMS Pro,1,1693.82
3014,309,2024-12-01,SMS Enterprise,5,4775.43
3015,302,2024-10-25,SMS Pro,2,3096.93
3016,324,2024-11-13,SMS Pro,2,4286.65
3017,308,2024-01-17,SMS Enterprise,1,881.57
3018,315,2024-06-09,SMS Pro,2,2651.84
3019,307,2024-07-29,SMS Enterprise,5,11705.21
3020,328,2025-01-11,SMS Enterprise,1,1911.55
3021,317,2024-04-16,SMS Enterprise,3,7488.74
3022,316,2024-09-26,SMS Pro,3,7240.11
3023,315,2024-09-29,SMS Pro,5,6042.87
3024,325,2025-01-04,SMS Enterprise,3,5160.46
3025,307,2024-05-06,SMS Pro,5,5484.99
3026,310,2025-01-29,SMS Pro,2,3760.96
3027,316,2024-06-11,SMS Pro,3,4862.93
3028,330,2025-01-04,SMS Pro,3,2231.24
3029,322,2024-10-05,SMS Pro,4,8547.02
3030,325,2024-03-15,SMS Pro,1,1075.26
3031,323,2024-02-10,SMS Pro,4,7247.78
3032,324,2024-09-02,SMS Basic,2,4311.81
3033,309,2024-10-14,SMS Enterprise,3,2323.64
3034,320,2025-01-14,SMS Enterprise,2,1969.83
3035,322,2024-09-28,SMS Basic,2,1209.96
3036,314,2024-06-18,SMS Enterprise,4,2804.36
3037,325,2024-03-11,SMS Basic,5,12279.11
3038,306,2024-07-27,SMS Enterprise,4,5819.59
3039,307,2025-01-22,SMS Pro,3,3212.49
3040,302,2025-01-28,SMS Basic,5,4822.2
3041,324,2025-01-05,SMS Basic,2,2671.54
3042,327,2024-03-31,SMS Basic,4,8303.69
3043,306,2025-01-18,SMS Pro,1,518.53
3044,319,2024-11-04,SMS Basic,3,3207.37
3045,321,2024-10-05,SMS Enterprise,4,9114.08
3046,305,2024-09-15,SMS Pro,3,2656.87
3047,304,2024-06-18,SMS Basic,4,7186.28
3048,323,2024-04-05,SMS Basic,3,6244.61
3049,319,2024-12-11,SMS Basic,2,3443.82
3050,321,2024-07-26,SMS Pro,5,5779.27
3051,313,2024-12-08,SMS Basic,2,4926.74
3052,316,2024-06-14,SMS Basic,1,1021.57
3053,308,2024-08-16,SMS Pro,3,3311.68
3054,324,2024-10-20,SMS Basic,3,5422.1
3055,323,2024-04-30,SMS Basic,1,1430.79
3056,306,2024-07-26,SMS Enterprise,5,11731.06
